seed,sample,ranking_score
1,0,0.959752299609273
1,1,0.9495790169908592
1,2,0.9564933591894237
1,3,0.956045249779542
1,4,0.9584301827404937
2,0,0.9574663924760636
2,1,0.9572939219095488
2,2,0.9551341638718861
2,3,0.9588105024992526
2,4,0.958803077309011
3,0,0.9580199831741468
3,1,0.9576575740640878
3,2,0.9564949412453166
3,3,0.9582475870233501
3,4,0.9579378220060489
4,0,0.9601963622934809
4,1,0.9588686083992471
4,2,0.9556255016604895
4,3,0.9555768613670128
4,4,0.9582421287525884
5,0,0.9484135496690819
5,1,0.9546971409715411
5,2,0.9585741615876815
5,3,0.9406371243453736
5,4,0.9338724525759117
6,0,0.9566227636736587
6,1,0.9435346449004736
6,2,0.9411596066453836
6,3,0.9591272517239992
6,4,0.9544324633590618
7,0,0.9568226082138059
7,1,0.9599571307345611
7,2,0.9502538618122194
7,3,0.9596872647837296
7,4,0.9438221013783703
8,0,0.9544796563683471
8,1,0.9478220891678224
8,2,0.9515157816979183
8,3,0.9437919427671457
8,4,0.9571940982719493
9,0,0.9602109852453596
9,1,0.9513462954011935
9,2,0.9369639761091733
9,3,0.9581343600853341
9,4,0.9598235007782718
10,0,0.9598326596591578
10,1,0.9642986978391364
10,2,0.94855622420454
10,3,0.9643519471635059
10,4,0.9630518878852098
