seed,sample,ranking_score
1,0,0.9254454180485602
1,1,0.929372045526649
1,2,0.9341308726741958
1,3,0.9061496862285365
1,4,0.9286455686974844
2,0,0.9389681084897525
2,1,0.9481824930198506
2,2,0.9556443614622445
2,3,0.9514026142366176
2,4,0.9497025835744173
3,0,0.951548971277796
3,1,0.9480341525950917
3,2,0.9518651287298433
3,3,0.9528602156302194
3,4,0.951578001505579
4,0,0.9268068045320035
4,1,0.9390196037075774
4,2,0.9281084986048901
4,3,0.9315573085546951
4,4,0.9289590415924267
5,0,0.949181656698141
5,1,0.9507566659899886
5,2,0.9502814175065408
5,3,0.9413973535653726
5,4,0.9488645967502097
6,0,0.9503146069011015
6,1,0.9489519103166557
6,2,0.9539637697229966
6,3,0.9542975328992601
6,4,0.9463451504276745
7,0,0.9482428381950089
7,1,0.9476517349219272
7,2,0.9461065686932658
7,3,0.9597835239562356
7,4,0.9404847841343539
8,0,0.9292225001142205
8,1,0.9314056746335254
8,2,0.9299482365054267
8,3,0.9303981184786921
8,4,0.9354166577570817
9,0,0.950026771266176
9,1,0.959953142898751
9,2,0.9469031920657672
9,3,0.9458738093874248
9,4,0.9533697452470736
10,0,0.951463473727447
10,1,0.947372435642794
10,2,0.9478621406155374
10,3,0.9423288969547542
10,4,0.9545338903415694
