1,8.015762016792518
2,6.1674915842807705
3,6.204116597785347
4,8.249923996296264
5,6.414183863937778
6,6.568568386497742
7,7.689076029855574
8,6.546387682011719
9,6.688293271645308
10,6.6859779040270295
11,5.4945876911381495
12,6.118565854802686
13,5.875070084444437
14,5.850722910791958
15,6.735514703872788
16,5.781405182051078
17,6.079050693119516
18,6.341679723013566
19,5.468063576013906
20,5.521472643932724
21,5.518585817213497
22,5.491375645448585
23,5.364822724447645
24,5.496660082605988
25,6.340382506775372
26,5.339850398915036
27,6.324176968742468
28,6.343201249963867
29,6.365382215096333
30,6.231647959999454
31,6.585658314506144
32,6.803926008252718
33,6.630600774630823
34,6.614541820224996
35,6.573978060530176
36,6.46916076972795
37,6.621338619700587
38,6.623066286540661
