1,5.217238339183275
2,5.319879884790565
3,5.274933499788421
4,5.346442706341642
5,6.014418088821939
6,5.683927256221846
7,5.721838988214032
8,5.823665898154553
9,5.659278330240946
10,5.82008304508353
11,5.642383472769289
12,5.63605640400097
13,5.859109732347806
14,5.867341801679068
15,5.318116294408619
16,5.22617130109854
17,5.194815101077565
18,5.7894400236753
19,5.796999854774579
20,5.920704774179118
21,6.087539206556807
22,5.859468116902545
23,5.671916823186801
24,5.818837516321507
25,5.791459669885136
26,5.705771552143841
27,6.012319986760665
28,6.027681623435577
29,6.128401242127357
30,5.72838033708436
31,5.782024288099596
32,5.951951609710134
33,5.935731114530381
34,6.007697351196185
35,5.92541231142144
