file,confidence,rmsd
fnta_seed-9_sample-2_model.cif,0.9085599511342003,2.3274876519962655
fnta_seed-8_sample-3_model.cif,0.8990402492768481,2.004554416131621
fnta_seed-9_sample-4_model.cif,0.8965962348933051,2.2107090226726216
fnta_seed-9_sample-3_model.cif,0.896559466395515,2.08070735460148
fnta_seed-3_sample-0_model.cif,0.8946735980886832,2.210972745616775
fnta_seed-7_sample-2_model.cif,0.8934625865039147,2.0610821500938328
fnta_seed-6_sample-3_model.cif,0.8927837243158727,2.140548361994788
fnta_seed-3_sample-2_model.cif,0.8921709471696789,2.214793437076965
fnta_seed-9_sample-0_model.cif,0.8913626536563838,2.230542982188537
fnta_seed-9_sample-1_model.cif,0.8890825281349691,2.1573076745251467
fnta_seed-7_sample-3_model.cif,0.8883534835147854,2.222413654715699
fnta_seed-6_sample-4_model.cif,0.8883048977931752,2.102382185185693
fnta_seed-8_sample-4_model.cif,0.8882715035959409,2.1177853023797697
fnta_seed-8_sample-0_model.cif,0.8875817636570517,2.2838239182250994
fnta_seed-3_sample-3_model.cif,0.8866827399186484,2.2450745310459164
fnta_seed-6_sample-1_model.cif,0.8862800914875802,2.4064658981787153
fnta_seed-3_sample-4_model.cif,0.8836414142871917,2.2753384288954033
fnta_seed-3_sample-1_model.cif,0.8827010970710308,2.0146138982259703
fnta_seed-7_sample-0_model.cif,0.8789732313555046,2.2701963376920755
fnta_seed-6_sample-0_model.cif,0.8784331498856276,1.9411422160559435
fnta_seed-7_sample-1_model.cif,0.8783000718084487,2.197002060970427
fnta_seed-5_sample-4_model.cif,0.8782538007240551,2.025439281715702
fnta_seed-2_sample-3_model.cif,0.8771939130117142,2.2375300729543572
fnta_seed-2_sample-4_model.cif,0.8765879275574048,2.3705428852029944
fnta_seed-5_sample-1_model.cif,0.875629087774942,2.22091258756127
fnta_seed-4_sample-3_model.cif,0.8753908246979122,2.209177808576615
fnta_seed-10_sample-3_model.cif,0.8750272789073519,2.0860370539093878
fnta_seed-7_sample-4_model.cif,0.8735082812092547,2.429843656281483
fnta_seed-4_sample-4_model.cif,0.8730256899894757,2.2494739451981274
fnta_seed-4_sample-2_model.cif,0.8729018513342016,1.9807972453303928
fnta_seed-1_sample-0_model.cif,0.8723591917394703,2.207375551116653
fnta_seed-1_sample-1_model.cif,0.8720303294162154,2.1095295158068446
fnta_seed-8_sample-2_model.cif,0.8719257128285843,2.5341492599996664
fnta_seed-8_sample-1_model.cif,0.8718546610495729,2.1406799886584977
fnta_seed-2_sample-2_model.cif,0.871417764264073,1.8313139804766287
fnta_seed-6_sample-2_model.cif,0.870410248845378,1.975379541590675
fnta_seed-10_sample-1_model.cif,0.8698759884945644,2.4543654526932355
fnta_seed-5_sample-3_model.cif,0.8684150146555453,2.0155390312941757
fnta_seed-5_sample-2_model.cif,0.8676132745126313,2.333595248984076
fnta_seed-4_sample-0_model.cif,0.8660567709241312,2.4181209018704712
fnta_seed-10_sample-0_model.cif,0.86266738301999,2.0992238978356577
fnta_seed-10_sample-2_model.cif,0.861385352267969,2.0804811211854726
fnta_seed-1_sample-2_model.cif,0.8594233185056537,2.0283182634489
fnta_seed-10_sample-4_model.cif,0.8590462840081599,2.1370147729013786
fnta_seed-2_sample-1_model.cif,0.8588599003214692,2.3129507140379544
fnta_seed-2_sample-0_model.cif,0.8561916823615996,2.266391524815534
fnta_seed-1_sample-4_model.cif,0.8529025541459643,1.5906576495103166
fnta_seed-5_sample-0_model.cif,0.8515896932205966,1.0775992273515014
fnta_seed-4_sample-1_model.cif,0.8477279004069513,2.0803854499375234
fnta_seed-1_sample-3_model.cif,0.79625229743646,3.788399563463729
