file,confidence,rmsd
mmp13_seed-8_sample-4_model.cif,0.9587413428146377,0.14874102634921613
mmp13_seed-10_sample-0_model.cif,0.9562882204198068,0.1831343133521786
mmp13_seed-6_sample-3_model.cif,0.9492005496615987,0.17217329439208726
mmp13_seed-1_sample-3_model.cif,0.9466806288088012,0.15743443353168649
mmp13_seed-10_sample-1_model.cif,0.9450639473404685,0.14408391835047824
mmp13_seed-3_sample-2_model.cif,0.942740757674431,0.19422226078459656
mmp13_seed-7_sample-4_model.cif,0.9412684027076883,0.16575445655679363
mmp13_seed-5_sample-2_model.cif,0.9411590715452759,0.15730738859288665
mmp13_seed-1_sample-1_model.cif,0.9365017645256539,0.15183812969777857
mmp13_seed-5_sample-1_model.cif,0.9343298570057341,0.1624704791267837
mmp13_seed-9_sample-2_model.cif,0.9315397157652117,0.15597545766078438
mmp13_seed-2_sample-2_model.cif,0.9264333811806831,0.14604077795943185
mmp13_seed-4_sample-2_model.cif,0.9254741698513582,0.16013934294194365
mmp13_seed-2_sample-3_model.cif,0.9245149271310648,0.1459883192715192
mmp13_seed-6_sample-2_model.cif,0.9216538927254888,0.1469245718544837
mmp13_seed-2_sample-1_model.cif,0.9214751702782306,0.15256381416255924
mmp13_seed-5_sample-3_model.cif,0.9205112317181726,0.15104446110497816
mmp13_seed-9_sample-3_model.cif,0.9204112121724354,0.14370398383410848
mmp13_seed-8_sample-0_model.cif,0.919577089441005,0.14087621112602097
mmp13_seed-4_sample-1_model.cif,0.9186401514053077,0.17543074602749706
mmp13_seed-3_sample-4_model.cif,0.9185081627471566,0.15437428361774974
mmp13_seed-9_sample-4_model.cif,0.9184998359194169,0.16436091352981994
mmp13_seed-7_sample-3_model.cif,0.9179796614087488,0.15087776343235632
mmp13_seed-1_sample-2_model.cif,0.9153057777423445,0.1559656641793512
mmp13_seed-3_sample-1_model.cif,0.9128684993686426,0.14064502708535487
mmp13_seed-3_sample-3_model.cif,0.9089786959392624,0.13485392698084342
mmp13_seed-6_sample-4_model.cif,0.9014719033846363,0.15907512504912688
mmp13_seed-5_sample-4_model.cif,0.8952866298870324,0.1570275124310719
mmp13_seed-5_sample-0_model.cif,0.8946796996519424,0.1619401461246545
mmp13_seed-4_sample-4_model.cif,0.89382881632488,0.16260173678366413
mmp13_seed-6_sample-0_model.cif,0.8929916635189403,0.15068879475334915
mmp13_seed-6_sample-1_model.cif,0.8900085827240668,0.1583940508841441
mmp13_seed-1_sample-4_model.cif,0.8889949000206393,0.14978792522513606
mmp13_seed-2_sample-4_model.cif,0.8889814670289637,0.166337115239451
mmp13_seed-8_sample-2_model.cif,0.8888179044801077,0.17592795719853177
mmp13_seed-1_sample-0_model.cif,0.8881398843828918,0.17100672571759618
mmp13_seed-8_sample-1_model.cif,0.8872099671935635,0.15147758729566255
mmp13_seed-10_sample-3_model.cif,0.8869593755360727,0.16711484084759826
mmp13_seed-10_sample-4_model.cif,0.8854650339580603,0.16189966316636167
mmp13_seed-7_sample-1_model.cif,0.8849557493355512,0.17349342522526565
mmp13_seed-10_sample-2_model.cif,0.8838809636169843,0.15371732634814847
mmp13_seed-8_sample-3_model.cif,0.8837416112331424,0.15886219957043632
mmp13_seed-7_sample-2_model.cif,0.8807196756088528,0.15542528446622575
mmp13_seed-4_sample-3_model.cif,0.8799243137983728,0.16207403942812304
mmp13_seed-4_sample-0_model.cif,0.8774618251956519,0.1625796067984247
mmp13_seed-7_sample-0_model.cif,0.8767541416460559,0.13844966987762455
mmp13_seed-3_sample-0_model.cif,0.8757559683198755,0.22584611389652387
mmp13_seed-9_sample-1_model.cif,0.8756385983669894,0.15463632672525332
mmp13_seed-9_sample-0_model.cif,0.8751368846394854,0.16268121572161146
mmp13_seed-2_sample-0_model.cif,0.8559742311414819,0.18600921480916136
