seed,sample,ranking_score
1,0,0.8230411388920731
1,1,0.8221136752525495
1,2,0.8262216862722225
1,3,0.8121708968972139
1,4,0.8176667413102349
2,0,0.7906210313813294
2,1,0.7821731523904485
2,2,0.7908715434164411
2,3,0.8184495192232261
2,4,0.8129235194890148
3,0,0.8175713237015687
3,1,0.8133351810241778
3,2,0.8250589432757887
3,3,0.827276377395454
3,4,0.8041178787705693
4,0,0.8330264794340387
4,1,0.839096391072251
4,2,0.8398465863569706
4,3,0.840469466452533
4,4,0.8546157816946761
5,0,0.8402475267962569
5,1,0.8285281924553006
5,2,0.8175125660625722
5,3,0.8297007329365294
5,4,0.8294850661469002
6,0,0.8183410326539089
6,1,0.8239561559455155
6,2,0.8375069490685684
6,3,0.8526479162604709
6,4,0.8383302527095182
7,0,0.8070168817673248
7,1,0.8158244625911608
7,2,0.8203825101687039
7,3,0.8317720913822151
7,4,0.7923622087098385
8,0,0.8337493512750984
8,1,0.8351153918418168
8,2,0.8340488826800724
8,3,0.8100686905646074
8,4,0.8249551989827417
9,0,0.8119519641166648
9,1,0.8263240674277473
9,2,0.8367253579666128
9,3,0.8447129609858753
9,4,0.8255941080633511
10,0,0.8031735345157341
10,1,0.8095776035627889
10,2,0.8137684177450711
10,3,0.8226301018994779
10,4,0.8273624325391067
