file,confidence,rmsd
fpps_seed-4_sample-3_model.cif,0.7970387088493044,0.7954670420944631
fpps_seed-4_sample-4_model.cif,0.7590046372497384,0.829447348092823
fpps_seed-4_sample-1_model.cif,0.745377509222117,0.5859800485325347
fpps_seed-4_sample-0_model.cif,0.7412522095326258,0.8404506292985413
fpps_seed-4_sample-2_model.cif,0.7310628098718542,0.6871364493790436
fpps_seed-8_sample-0_model.cif,0.6130547630225462,1.2735286514948103
fpps_seed-1_sample-2_model.cif,0.595315674289339,0.7533921906097518
fpps_seed-3_sample-4_model.cif,0.579564257193537,0.8145924106024179
fpps_seed-5_sample-1_model.cif,0.5697592721496596,1.2181755725324537
fpps_seed-6_sample-0_model.cif,0.5670079596672307,0.8217933198048445
fpps_seed-6_sample-3_model.cif,0.5669669126359133,0.803013272801646
fpps_seed-1_sample-3_model.cif,0.558707096682506,1.118210264144962
fpps_seed-5_sample-0_model.cif,0.5441901223107609,1.1377065189084508
fpps_seed-3_sample-3_model.cif,0.542498162245542,1.1037016928576253
fpps_seed-3_sample-2_model.cif,0.5424871184252281,0.8475760499418274
fpps_seed-5_sample-4_model.cif,0.5397516735753731,0.964584762831312
fpps_seed-3_sample-0_model.cif,0.5378490237443716,0.980814259710642
fpps_seed-5_sample-3_model.cif,0.5373316479716745,1.0703655943019665
fpps_seed-1_sample-4_model.cif,0.5362553519015343,0.7321610804231363
fpps_seed-3_sample-1_model.cif,0.534972369972858,1.1177159023179517
fpps_seed-5_sample-2_model.cif,0.5325174844942326,0.8344149591857505
fpps_seed-6_sample-4_model.cif,0.5249151305134411,1.0484145677593533
fpps_seed-1_sample-0_model.cif,0.5222466296803716,1.1182930504273645
fpps_seed-7_sample-2_model.cif,0.5198507496909561,1.2382193415739353
fpps_seed-6_sample-1_model.cif,0.5128184948336966,0.7454602474481242
fpps_seed-10_sample-2_model.cif,0.5094025512259662,0.5754427033284775
fpps_seed-7_sample-4_model.cif,0.5075215962678894,1.1200853044394974
fpps_seed-10_sample-1_model.cif,0.5044737253877933,0.895601603455603
fpps_seed-10_sample-4_model.cif,0.5029601370096651,0.5555831244851179
fpps_seed-1_sample-1_model.cif,0.5013384205538217,0.9246485702514957
fpps_seed-7_sample-0_model.cif,0.4965582471778605,1.3541469194897853
fpps_seed-7_sample-3_model.cif,0.4963678683180311,1.1379597793376917
fpps_seed-2_sample-0_model.cif,0.4940778339238866,1.036847620874584
fpps_seed-6_sample-2_model.cif,0.49102366910664047,0.9574264752559696
fpps_seed-9_sample-2_model.cif,0.48365042556474075,1.0020727997615742
fpps_seed-9_sample-4_model.cif,0.4826665868832423,1.1090715795707258
fpps_seed-10_sample-3_model.cif,0.4807889870527893,0.9731808011082868
fpps_seed-2_sample-1_model.cif,0.4768859663509004,0.6479190176354805
fpps_seed-2_sample-3_model.cif,0.47660119076974594,1.0412360388526922
fpps_seed-7_sample-1_model.cif,0.4762347216579232,1.2680700252544452
fpps_seed-8_sample-4_model.cif,0.4727249805126939,0.8244035683198435
fpps_seed-2_sample-4_model.cif,0.46820607499329464,0.7906886971417338
fpps_seed-9_sample-3_model.cif,0.4660251264931412,0.8182260699213766
fpps_seed-10_sample-0_model.cif,0.4648831732673724,0.9247238851718436
fpps_seed-8_sample-1_model.cif,0.46207179099904827,1.118781316078501
fpps_seed-8_sample-3_model.cif,0.4597559411573954,1.0461722013369474
fpps_seed-9_sample-1_model.cif,0.45781664525784554,1.221761289935281
fpps_seed-9_sample-0_model.cif,0.45756466964699116,0.8224090585921354
fpps_seed-8_sample-2_model.cif,0.45073986928257953,1.2014422553308919
fpps_seed-2_sample-2_model.cif,0.4344393946018434,1.2057977500967298
