seed,sample,ranking_score
1,0,0.911515815295079
1,1,0.902734965900507
1,2,0.9113092899421266
1,3,0.9220378446778492
1,4,0.9052368635568442
2,0,0.890885978200636
2,1,0.8838511919571436
2,2,0.9029388070351507
2,3,0.8948356912480737
2,4,0.8864766535296692
3,0,0.8973876355208417
3,1,0.9047188081447739
3,2,0.9013311060962962
3,3,0.8941443858583985
3,4,0.8949566027490445
4,0,0.888323850899036
4,1,0.8893020809184916
4,2,0.8900806323548356
4,3,0.885274972607334
4,4,0.899546376502472
5,0,0.9064808207768321
5,1,0.8904090552769788
5,2,0.8958217005630668
5,3,0.897929415042153
5,4,0.8955207178137277
6,0,0.9021970531131749
6,1,0.9156195951498497
6,2,0.9076830676367836
6,3,0.9025868295029158
6,4,0.9003132663054192
7,0,0.9106493740679499
7,1,0.9054637292469075
7,2,0.9023768190583352
7,3,0.8992965590295748
7,4,0.9027308144838737
8,0,0.8987655939970857
8,1,0.8904142225972864
8,2,0.8823593691275234
8,3,0.8899473897983985
8,4,0.8902417083785749
9,0,0.8869208170018792
9,1,0.8897185506911339
9,2,0.8896536700615507
9,3,0.8907572623440589
9,4,0.8833212506061847
10,0,0.8975203828266037
10,1,0.8983796962154366
10,2,0.8971135481082102
10,3,0.8905145425337823
10,4,0.8917019415511035
