seed,sample,ranking_score
1,0,0.9415676825012603
1,1,0.9408569670572395
1,2,0.9399568324884596
1,3,0.9402538450792561
1,4,0.9404686056230812
2,0,0.9420491552750008
2,1,0.9420776719951414
2,2,0.9433427465854973
2,3,0.9422030339517016
2,4,0.9415308783840347
3,0,0.9436580064638631
3,1,0.9416664842996194
3,2,0.9414725311366424
3,3,1.0037258399218825
3,4,0.941215564600546
4,0,0.942934013082544
4,1,0.9431923785088442
4,2,0.9425938694545288
4,3,0.9427618442785275
4,4,0.9414043173036446
5,0,0.9419139136954942
5,1,0.9420564331829946
5,2,1.0082008505025046
5,3,0.9408000753472463
5,4,0.9420060811961775
6,0,0.9434534128807543
6,1,0.9999978342291242
6,2,0.942696523525763
6,3,0.9434927472945539
6,4,0.9436336604995986
7,0,0.9424448217398175
7,1,0.9424211191993154
7,2,0.9417529424684961
7,3,0.9414043121364088
7,4,0.9426281865397466
8,0,0.9410586361774504
8,1,0.9414337671879573
8,2,0.9426168588979501
8,3,0.9417224470323936
8,4,0.9395101338412855
9,0,0.9415176614788179
9,1,0.9416264084420074
9,2,0.9435041539066895
9,3,0.9417192901956682
9,4,0.9423052024431066
10,0,0.9427727561893291
10,1,0.9432280301943321
10,2,0.9458037009776599
10,3,0.9453660399806606
10,4,0.9421719731667451
