file,confidence,rmsd
def_seed-1_sample-1_model.cif,0.8681275067800048,2.324206628481772
def_seed-9_sample-1_model.cif,0.8193776517554945,2.3570150561193426
def_seed-6_sample-1_model.cif,0.81155391195082,2.3172904483328596
def_seed-3_sample-4_model.cif,0.7740084262549244,2.1606979058953457
def_seed-6_sample-0_model.cif,0.7705455548544,2.321054551681319
def_seed-1_sample-2_model.cif,0.7660622519438574,2.42175464186966
def_seed-4_sample-2_model.cif,0.7592019808974804,1.9451961065854835
def_seed-3_sample-0_model.cif,0.7494314135338569,1.989225260424188
def_seed-5_sample-2_model.cif,0.744097038686589,2.500615062531286
def_seed-3_sample-3_model.cif,0.7190984719800991,2.4994916267716265
def_seed-3_sample-1_model.cif,0.7101193099299581,2.2580116662107526
def_seed-7_sample-2_model.cif,0.7078157016164507,2.1794467502054737
def_seed-8_sample-3_model.cif,0.69805208667499,2.5760261109894564
def_seed-8_sample-4_model.cif,0.6954384729128855,1.949070056244778
def_seed-1_sample-3_model.cif,0.6893234920037832,2.4665562670360037
def_seed-4_sample-1_model.cif,0.6851826747278291,2.3515881294814824
def_seed-2_sample-3_model.cif,0.6850651775117298,2.2400408463643613
def_seed-3_sample-2_model.cif,0.6820222873244609,2.2295683370694284
def_seed-9_sample-2_model.cif,0.6815633575442812,2.3498617676931315
def_seed-6_sample-3_model.cif,0.6808807925685901,2.25299586909677
def_seed-9_sample-4_model.cif,0.6804426911570515,2.357235038098634
def_seed-10_sample-4_model.cif,0.670437621192636,2.24032335114647
def_seed-4_sample-0_model.cif,0.6701007486568799,2.153259672367461
def_seed-10_sample-3_model.cif,0.6671584481328859,2.3970532170537973
def_seed-5_sample-0_model.cif,0.6631023165980151,2.4395811566220176
def_seed-7_sample-4_model.cif,0.657181293491934,2.1415828824277017
def_seed-2_sample-0_model.cif,0.6544994596906626,2.3696178648435504
def_seed-8_sample-2_model.cif,0.6480913996470558,2.7140283388717754
def_seed-6_sample-4_model.cif,0.6388147866248723,2.3799029136515037
def_seed-7_sample-3_model.cif,0.6360113571432253,2.1397381037250396
def_seed-5_sample-4_model.cif,0.6354537186518018,2.4896583857304697
def_seed-10_sample-2_model.cif,0.6342055747595151,2.269569401236946
def_seed-2_sample-1_model.cif,0.6326166043852253,2.3026863814788023
def_seed-5_sample-1_model.cif,0.6304376269649948,2.2605990501581816
def_seed-2_sample-2_model.cif,0.627407134803244,2.1580140565440775
def_seed-1_sample-4_model.cif,0.6193710456110334,2.063187397162441
def_seed-4_sample-4_model.cif,0.6191923343250485,2.453178545479689
def_seed-1_sample-0_model.cif,0.6176436356733289,2.2608455750216483
def_seed-7_sample-0_model.cif,0.6161711771683256,2.2326919290621845
def_seed-5_sample-3_model.cif,0.6136747162316649,2.1772104168716333
def_seed-6_sample-2_model.cif,0.5899740647589746,2.1970171474488156
def_seed-8_sample-1_model.cif,0.588563586264093,2.3007865572823576
def_seed-8_sample-0_model.cif,0.5795004711038448,2.3805462843506584
def_seed-7_sample-1_model.cif,0.5709068950238094,2.3564108894025013
def_seed-2_sample-4_model.cif,0.5708756470386487,2.3193758030966283
def_seed-4_sample-3_model.cif,0.5708535922749829,2.313221105094761
def_seed-10_sample-1_model.cif,0.5666648367937259,2.2135327108880256
def_seed-9_sample-0_model.cif,0.5636074012117414,2.2864899650270702
def_seed-9_sample-3_model.cif,0.5460822161888729,2.344857194620135
def_seed-10_sample-0_model.cif,0.5082703462478674,2.3302327395962124
