file,confidence,rmsd
cxcr4_seed-8_sample-1_model.cif,0.8229272489790742,1.5359377289653835
cxcr4_seed-8_sample-3_model.cif,0.8156104847401404,1.4189110205877873
cxcr4_seed-2_sample-1_model.cif,0.8101001901775922,1.6456700000569084
cxcr4_seed-10_sample-3_model.cif,0.8093968453842735,1.4911375001324074
cxcr4_seed-3_sample-2_model.cif,0.8012397394247055,1.4907592158501226
cxcr4_seed-5_sample-0_model.cif,0.8011261088738557,1.6240726204668767
cxcr4_seed-10_sample-1_model.cif,0.8009695151639864,1.4864019593154822
cxcr4_seed-7_sample-4_model.cif,0.7999660411592867,1.9483463732684194
cxcr4_seed-9_sample-3_model.cif,0.7951915972195936,1.4640020012017798
cxcr4_seed-4_sample-2_model.cif,0.7940916581883107,1.465153829805968
cxcr4_seed-6_sample-4_model.cif,0.7908032234238175,1.542849099620242
cxcr4_seed-4_sample-1_model.cif,0.7903177406225823,1.5230660111486596
cxcr4_seed-5_sample-3_model.cif,0.7896777488075233,1.5920361030507175
cxcr4_seed-6_sample-3_model.cif,0.7887696670377151,2.005706250021816
cxcr4_seed-7_sample-3_model.cif,0.7877017254216403,1.7391552816504479
cxcr4_seed-5_sample-4_model.cif,0.7867769047167834,1.563197685302482
cxcr4_seed-3_sample-1_model.cif,0.7827593225734375,1.4389647323882129
cxcr4_seed-4_sample-3_model.cif,0.7816404214276338,1.5368664591816656
cxcr4_seed-2_sample-4_model.cif,0.781455131404165,1.6395420291322225
cxcr4_seed-9_sample-4_model.cif,0.7809731001143145,1.7847083807214832
cxcr4_seed-6_sample-1_model.cif,0.7781349330544999,1.7542558753017354
cxcr4_seed-6_sample-2_model.cif,0.776903797015398,2.0665340271928234
cxcr4_seed-9_sample-0_model.cif,0.7763425102392754,1.5637719766345348
cxcr4_seed-1_sample-0_model.cif,0.7749160824159618,1.4091879152346884
cxcr4_seed-1_sample-2_model.cif,0.7699178537045541,2.119543178488327
cxcr4_seed-8_sample-0_model.cif,0.7671259516363164,0.9594426743177493
cxcr4_seed-1_sample-1_model.cif,0.7642010851722089,2.0039425252906926
cxcr4_seed-6_sample-0_model.cif,0.7640313127960332,1.870065534213344
cxcr4_seed-3_sample-4_model.cif,0.7626533076112141,1.7404161245491647
cxcr4_seed-3_sample-3_model.cif,0.7618210679794539,2.006253223495909
cxcr4_seed-9_sample-1_model.cif,0.7600035630899472,2.0686720850049856
cxcr4_seed-10_sample-0_model.cif,0.7580893337877704,2.0017256966737516
cxcr4_seed-2_sample-3_model.cif,0.7576732034929,1.5222077932358193
cxcr4_seed-1_sample-4_model.cif,0.7569797917251322,1.5053051746170325
cxcr4_seed-2_sample-0_model.cif,0.7561551249481885,1.6684621860750461
cxcr4_seed-5_sample-1_model.cif,0.7555106561145345,2.0529003541865154
cxcr4_seed-10_sample-2_model.cif,0.7544817569024951,1.4049166866846752
cxcr4_seed-5_sample-2_model.cif,0.7526666413203477,1.9155043822002298
cxcr4_seed-4_sample-0_model.cif,0.7423015575725265,2.41931866943699
cxcr4_seed-4_sample-4_model.cif,0.7422982591660477,1.5278076099249627
cxcr4_seed-3_sample-0_model.cif,0.737760035760137,1.4609785961774802
cxcr4_seed-1_sample-3_model.cif,0.7371284129285619,1.7100455216293582
cxcr4_seed-2_sample-2_model.cif,0.7278456488519988,1.364875865252221
cxcr4_seed-8_sample-4_model.cif,0.7265495894491097,1.4708955233428187
cxcr4_seed-10_sample-4_model.cif,0.7227261482856971,1.73287613945149
cxcr4_seed-7_sample-2_model.cif,0.7209699362998527,1.215408863856881
cxcr4_seed-9_sample-2_model.cif,0.7192623859588735,1.2856478130394378
cxcr4_seed-7_sample-1_model.cif,0.7124296816047533,2.091619177760572
cxcr4_seed-7_sample-0_model.cif,0.7095931687693103,1.9169556834592363
cxcr4_seed-8_sample-2_model.cif,0.7068947711116323,2.0300351728288684
