file,confidence,rmsd
adrb2_seed-2_sample-2_model.cif,0.94851467851631,0.5355507565993712
adrb2_seed-5_sample-2_model.cif,0.9473659144788336,0.5314929174230685
adrb2_seed-9_sample-1_model.cif,0.9472274834543624,0.5173567022153804
adrb2_seed-2_sample-4_model.cif,0.9472062700179888,0.4917636494883575
adrb2_seed-2_sample-0_model.cif,0.9469640410808969,0.546344683787098
adrb2_seed-3_sample-2_model.cif,0.9467271750359927,0.5309449795834174
adrb2_seed-3_sample-3_model.cif,0.9465423703581034,0.5028711848008411
adrb2_seed-2_sample-3_model.cif,0.94635552591395,0.547668885754744
adrb2_seed-3_sample-0_model.cif,0.9462169161707277,0.5455387475654194
adrb2_seed-5_sample-1_model.cif,0.9461231626900086,0.49638713493188474
adrb2_seed-4_sample-0_model.cif,0.9458755526456295,0.5523491489937016
adrb2_seed-6_sample-4_model.cif,0.9457899991425291,0.5281500298908394
adrb2_seed-7_sample-3_model.cif,0.9455717225941402,0.5200801752335712
adrb2_seed-1_sample-4_model.cif,0.9455672017013759,0.5087577085633709
adrb2_seed-8_sample-2_model.cif,0.9454209820184556,0.5538165527225202
adrb2_seed-8_sample-4_model.cif,0.9453798439894585,0.5525480671391447
adrb2_seed-7_sample-0_model.cif,0.9453087578211137,0.5155309201050561
adrb2_seed-6_sample-3_model.cif,0.9453083878908087,0.5585716620771253
adrb2_seed-5_sample-4_model.cif,0.9452725585852084,0.5217040879362599
adrb2_seed-3_sample-1_model.cif,0.9451457448397984,0.5196879362333465
adrb2_seed-1_sample-3_model.cif,0.9451056374467911,0.53315863827577
adrb2_seed-1_sample-1_model.cif,0.9450783841526788,0.5248614680535841
adrb2_seed-6_sample-1_model.cif,0.9449250030910358,0.4830238272257143
adrb2_seed-7_sample-2_model.cif,0.9448457974351159,0.5025121547438864
adrb2_seed-10_sample-0_model.cif,0.9447622407830721,0.5149005928895708
adrb2_seed-10_sample-4_model.cif,0.9444978253759142,0.5461805568977839
adrb2_seed-4_sample-3_model.cif,0.9444740785994457,0.5115109672727755
adrb2_seed-1_sample-0_model.cif,0.9444603977598932,0.5600693894596119
adrb2_seed-8_sample-1_model.cif,0.9444424640095804,0.5434146708885287
adrb2_seed-6_sample-2_model.cif,0.9444107674993353,0.500878951045942
adrb2_seed-7_sample-4_model.cif,0.9443479876437002,0.5388451059072773
adrb2_seed-10_sample-1_model.cif,0.9443405567087271,0.5667757709147795
adrb2_seed-6_sample-0_model.cif,0.944329000989407,0.5207460822488664
adrb2_seed-3_sample-4_model.cif,0.9443233735956771,0.5175498638458725
adrb2_seed-4_sample-4_model.cif,0.9442437327782365,0.544368135426963
adrb2_seed-10_sample-2_model.cif,0.944066893998704,0.5575499362969664
adrb2_seed-4_sample-2_model.cif,0.9439077968041061,0.4605858431888591
adrb2_seed-2_sample-1_model.cif,0.943897646228424,0.49980527488775056
adrb2_seed-9_sample-2_model.cif,0.9438845740716627,0.5434846751266129
adrb2_seed-1_sample-2_model.cif,0.9438122847954282,0.5388915783879635
adrb2_seed-4_sample-1_model.cif,0.9436498242777391,0.5622228762475863
adrb2_seed-9_sample-4_model.cif,0.9435948381823286,0.5569899508058247
adrb2_seed-10_sample-3_model.cif,0.9434977758329874,0.5449465945344164
adrb2_seed-8_sample-3_model.cif,0.9434614102285113,0.4957463252458904
adrb2_seed-9_sample-3_model.cif,0.9434436172886037,0.5383837750298255
adrb2_seed-5_sample-0_model.cif,0.9434298957746563,0.5564333356678607
adrb2_seed-8_sample-0_model.cif,0.9427428628369277,0.560319441824018
adrb2_seed-5_sample-3_model.cif,0.9427092648432236,0.5417301564939343
adrb2_seed-9_sample-0_model.cif,0.9425662752077617,0.5029898338041829
adrb2_seed-7_sample-1_model.cif,0.9423857199594786,0.5633577149888321
