seed,sample,ranking_score
1,0,0.9391242712083318
1,1,0.9146841281665037
1,2,0.9247966892066981
1,3,0.9172711725181739
1,4,0.9102131168362553
2,0,0.909861790314078
2,1,0.911190129719909
2,2,0.9164249403427271
2,3,0.9221566566667669
2,4,0.9323782221132245
3,0,0.9168872421985312
3,1,0.9223992823116043
3,2,0.9096446369692267
3,3,0.9250934860508362
3,4,0.9264575794447896
4,0,0.9148719141327049
4,1,0.911879538612421
4,2,0.9273672259667669
4,3,0.9222698022336253
4,4,0.9137122453129589
5,0,0.9134014103260373
5,1,0.9114955382429546
5,2,0.9081778802512147
5,3,0.9199152008398577
5,4,0.9204703871682997
6,0,0.9194870071463319
6,1,0.9192260855431883
6,2,0.926713884299191
6,3,0.9209144397279703
6,4,0.9121194608177429
7,0,0.9231109438318585
7,1,0.9245812508863005
7,2,0.915805704225605
7,3,0.9410311825694126
7,4,0.9145362409252145
8,0,0.9202628593492198
8,1,0.9233915986595569
8,2,0.9228058779503961
8,3,0.9251663897405786
8,4,0.9243429371546397
9,0,0.8704366884252958
9,1,0.9079545742879845
9,2,0.9365279389204727
9,3,0.9214860995880023
9,4,0.9225504219228846
10,0,0.9254582425780731
10,1,0.9094169718062106
10,2,0.9087218487583575
10,3,0.9069247459558827
10,4,0.907664294048291
