seed,sample,ranking_score
1,0,0.9358893588696788
1,1,0.9384321852260886
1,2,0.935965759192544
1,3,0.9519466207338059
1,4,0.9431064316291594
2,0,0.9376150859433023
2,1,0.9355040036790646
2,2,0.9381580857514461
2,3,0.9357992986365177
2,4,0.9302763907715692
3,0,0.9389050155019846
3,1,0.9316792762334002
3,2,0.9396804012255242
3,3,0.9366149082736767
3,4,0.94727507845387
4,0,0.9403730904396835
4,1,0.9398791839869866
4,2,0.9393286318043279
4,3,0.9360520793987757
4,4,0.9452928272215108
5,0,0.9401482295508918
5,1,0.9387450008042926
5,2,0.939168790467759
5,3,0.9407054727894996
5,4,0.9428236277064422
6,0,0.9341398101031451
6,1,0.9356514390305776
6,2,0.938362774362369
6,3,0.9375894126439426
6,4,0.93707584760486
7,0,0.9354384014607025
7,1,0.9359271259330092
7,2,0.9425639623140138
7,3,0.9436390354312449
7,4,0.9299514599633394
8,0,0.9386674389174122
8,1,0.9391800541203711
8,2,0.9251355133110499
8,3,0.9427519281196507
8,4,0.9407777149741474
9,0,0.9354338981707475
9,1,0.9375510236813864
9,2,0.9316840369895655
9,3,0.9366028578104089
9,4,0.9449076404782659
10,0,0.9386196045463762
10,1,0.9466029476193435
10,2,0.9310356016891806
10,3,0.9356017345864784
10,4,0.9353839628004136
