seed,sample,ranking_score
1,0,0.9444603977598932
1,1,0.9450783841526788
1,2,0.9438122847954282
1,3,0.9451056374467911
1,4,0.9455672017013759
2,0,0.9469640410808969
2,1,0.943897646228424
2,2,0.94851467851631
2,3,0.94635552591395
2,4,0.9472062700179888
3,0,0.9462169161707277
3,1,0.9451457448397984
3,2,0.9467271750359927
3,3,0.9465423703581034
3,4,0.9443233735956771
4,0,0.9458755526456295
4,1,0.9436498242777391
4,2,0.9439077968041061
4,3,0.9444740785994457
4,4,0.9442437327782365
5,0,0.9434298957746563
5,1,0.9461231626900086
5,2,0.9473659144788336
5,3,0.9427092648432236
5,4,0.9452725585852084
6,0,0.944329000989407
6,1,0.9449250030910358
6,2,0.9444107674993353
6,3,0.9453083878908087
6,4,0.9457899991425291
7,0,0.9453087578211137
7,1,0.9423857199594786
7,2,0.9448457974351159
7,3,0.9455717225941402
7,4,0.9443479876437002
8,0,0.9427428628369277
8,1,0.9444424640095804
8,2,0.9454209820184556
8,3,0.9434614102285113
8,4,0.9453798439894585
9,0,0.9425662752077617
9,1,0.9472274834543624
9,2,0.9438845740716627
9,3,0.9434436172886037
9,4,0.9435948381823286
10,0,0.9447622407830721
10,1,0.9443405567087271
10,2,0.944066893998704
10,3,0.9434977758329874
10,4,0.9444978253759142
