file,confidence,rmsd
igf1r_seed-2_sample-2_model.cif,0.9659024317216626,1.1091824391227634
igf1r_seed-10_sample-4_model.cif,0.9658654665917707,1.2150771106966112
igf1r_seed-8_sample-4_model.cif,0.9611285564899718,1.0527890643836832
igf1r_seed-2_sample-0_model.cif,0.9600575307351634,1.1275228907231767
igf1r_seed-9_sample-3_model.cif,0.9591471088177264,0.9497257300577838
igf1r_seed-9_sample-2_model.cif,0.9591305680598402,0.8828901988766603
igf1r_seed-8_sample-0_model.cif,0.9587900550745414,1.280663768446252
igf1r_seed-7_sample-2_model.cif,0.9562749654131728,0.9314214616375903
igf1r_seed-2_sample-4_model.cif,0.9560158424540393,1.0568371478572207
igf1r_seed-7_sample-4_model.cif,0.9560028882358993,1.082029046015794
igf1r_seed-4_sample-0_model.cif,0.954875769393001,1.1340019073621403
igf1r_seed-1_sample-4_model.cif,0.9543155821008853,1.058219425288304
igf1r_seed-3_sample-3_model.cif,0.9541277506667961,1.0070859321325658
igf1r_seed-10_sample-2_model.cif,0.9535011356338307,0.9861489296446385
igf1r_seed-2_sample-1_model.cif,0.9534664647023825,1.0303003491351639
igf1r_seed-5_sample-3_model.cif,0.9508790560191921,1.0562977973257996
igf1r_seed-9_sample-0_model.cif,0.9504905740306681,1.1376009247732364
igf1r_seed-4_sample-1_model.cif,0.9469668752173441,0.8508826812874524
igf1r_seed-6_sample-3_model.cif,0.9457336820804243,0.8556336649209767
igf1r_seed-1_sample-1_model.cif,0.9452018058971993,0.9320001053709891
igf1r_seed-2_sample-3_model.cif,0.9445004885141188,1.2071312363348992
igf1r_seed-9_sample-1_model.cif,0.941503224445429,0.903936174212352
igf1r_seed-5_sample-1_model.cif,0.9414721388316036,1.0195605296358468
igf1r_seed-4_sample-2_model.cif,0.9410552800541782,1.2894067940957261
igf1r_seed-4_sample-3_model.cif,0.940939110749655,1.0339362088711306
igf1r_seed-8_sample-3_model.cif,0.940120556454439,1.1051433577075083
igf1r_seed-6_sample-0_model.cif,0.9400443304715248,0.9931575725180565
igf1r_seed-5_sample-2_model.cif,0.9394381338811117,1.1076560215810267
igf1r_seed-3_sample-2_model.cif,0.936718256158016,1.1643590140155096
igf1r_seed-5_sample-0_model.cif,0.9367094285206714,1.4067653917006187
igf1r_seed-10_sample-0_model.cif,0.9343281454609784,0.942212855341988
igf1r_seed-10_sample-3_model.cif,0.9310941603814077,1.1110899161280487
igf1r_seed-3_sample-0_model.cif,0.926779243827058,1.150839036163463
igf1r_seed-6_sample-4_model.cif,0.9250537019272147,1.1625730233593319
igf1r_seed-3_sample-4_model.cif,0.9248979930255161,0.8632406386071604
igf1r_seed-8_sample-2_model.cif,0.9248628014005174,0.8934666075189169
igf1r_seed-10_sample-1_model.cif,0.924270992329709,1.045855095321025
igf1r_seed-8_sample-1_model.cif,0.9238373315489226,0.6931045134678719
igf1r_seed-4_sample-4_model.cif,0.922983679519083,1.2677294226822355
igf1r_seed-7_sample-0_model.cif,0.9226509999243258,1.0049044310577757
igf1r_seed-7_sample-3_model.cif,0.9219681479721207,1.241370010962427
igf1r_seed-1_sample-0_model.cif,0.9212472774245632,0.8600980467150566
igf1r_seed-1_sample-2_model.cif,0.919891026686059,1.0726428630921816
igf1r_seed-1_sample-3_model.cif,0.919829122403774,1.1735703356265321
igf1r_seed-3_sample-1_model.cif,0.9181954881708261,0.9930641055824255
igf1r_seed-7_sample-1_model.cif,0.9181820402065652,1.2390578420332927
igf1r_seed-6_sample-1_model.cif,0.9166952202327029,1.0184339408025695
igf1r_seed-9_sample-4_model.cif,0.9160966391800631,1.1507776576618414
igf1r_seed-5_sample-4_model.cif,0.915744502828155,0.8441234983478008
igf1r_seed-6_sample-2_model.cif,0.9153661730470215,0.9601227158029709
