file,confidence,rmsd
csf1r_seed-10_sample-0_model.cif,0.9538854457927093,0.7140014022885206
csf1r_seed-1_sample-4_model.cif,0.950705383107143,0.6844834209467348
csf1r_seed-9_sample-0_model.cif,0.9467634305260992,0.6602281869511111
csf1r_seed-3_sample-4_model.cif,0.9460173796517136,0.5814229896387054
csf1r_seed-1_sample-0_model.cif,0.9441468043920472,0.7496535108216527
csf1r_seed-8_sample-0_model.cif,0.9438248669886082,0.6588867627596311
csf1r_seed-9_sample-2_model.cif,0.9428050285447486,0.8571933288158178
csf1r_seed-9_sample-1_model.cif,0.9379270530534763,0.6936639652610815
csf1r_seed-7_sample-3_model.cif,0.9372529967099698,0.8556143600930609
csf1r_seed-6_sample-1_model.cif,0.9368961481311833,0.6409176171732416
csf1r_seed-8_sample-3_model.cif,0.9365704267189269,0.6891584716024357
csf1r_seed-3_sample-0_model.cif,0.9328352877110194,0.7077401016909605
csf1r_seed-1_sample-3_model.cif,0.9308735849246402,0.6680272270716454
csf1r_seed-4_sample-1_model.cif,0.9306272033451771,0.723249606208271
csf1r_seed-5_sample-2_model.cif,0.9300650128548139,0.6669062044721572
csf1r_seed-7_sample-2_model.cif,0.9268459434798808,0.8912873598494155
csf1r_seed-2_sample-0_model.cif,0.9262202859656392,0.7321536733340898
csf1r_seed-5_sample-3_model.cif,0.921118946766316,0.6567015619550504
csf1r_seed-1_sample-1_model.cif,0.9187608708724888,0.6520263527422353
csf1r_seed-3_sample-3_model.cif,0.9184647783706761,0.619083465950078
csf1r_seed-8_sample-1_model.cif,0.9176458970128839,0.6759187579199905
csf1r_seed-9_sample-3_model.cif,0.9168055384786183,0.3431658565205004
csf1r_seed-2_sample-3_model.cif,0.9152255937729412,0.7251932568667391
csf1r_seed-8_sample-4_model.cif,0.9145745680695285,0.7030224546661926
csf1r_seed-8_sample-2_model.cif,0.9145286387128172,0.6394817770102194
csf1r_seed-10_sample-3_model.cif,0.9136274419076448,0.7209810407125967
csf1r_seed-9_sample-4_model.cif,0.9130624463403985,0.6819327624740782
csf1r_seed-6_sample-3_model.cif,0.912417990839104,0.6447308997082588
csf1r_seed-2_sample-4_model.cif,0.9121099592535392,0.6787854716369257
csf1r_seed-6_sample-2_model.cif,0.9117383405606899,0.6671639190155777
csf1r_seed-3_sample-2_model.cif,0.9116898175620067,0.6731603982105795
csf1r_seed-10_sample-2_model.cif,0.911644017842236,0.6589830989071935
csf1r_seed-4_sample-4_model.cif,0.9115752894225553,0.6959097764261057
csf1r_seed-4_sample-2_model.cif,0.9111719175380113,0.6762782375164079
csf1r_seed-5_sample-4_model.cif,0.9109852314838419,0.6588482523693115
csf1r_seed-2_sample-1_model.cif,0.9108340195050892,0.7182211600552705
csf1r_seed-5_sample-1_model.cif,0.9103740712596691,0.684652981764078
csf1r_seed-6_sample-4_model.cif,0.9097114669549996,0.6889325720589778
csf1r_seed-1_sample-2_model.cif,0.9095117008065955,0.6993413658168298
csf1r_seed-10_sample-1_model.cif,0.9092085264489884,0.6624400550540989
csf1r_seed-5_sample-0_model.cif,0.9090669138859836,0.6820601622501343
csf1r_seed-10_sample-4_model.cif,0.9089080203838023,0.7273450778749385
csf1r_seed-6_sample-0_model.cif,0.9085043270996228,0.5664199692158576
csf1r_seed-4_sample-3_model.cif,0.9078634666982015,0.7062174885768135
csf1r_seed-3_sample-1_model.cif,0.9070093935753472,0.6969388499873088
csf1r_seed-4_sample-0_model.cif,0.9068489107370705,0.6459870272553803
csf1r_seed-2_sample-2_model.cif,0.9064386393766843,0.6675303243067122
csf1r_seed-7_sample-1_model.cif,0.905849046442156,0.7181724586582529
csf1r_seed-7_sample-0_model.cif,0.9021346021894479,0.706003925838598
csf1r_seed-7_sample-4_model.cif,0.8969564431625309,0.6144404979395746
