seed,sample,ranking_score
1,0,0.9336753022841435
1,1,0.928122026862408
1,2,0.9281266746109889
1,3,0.9330901101862366
1,4,0.933155369401177
2,0,0.9354557622561649
2,1,0.9333760983914854
2,2,0.9323282150753834
2,3,0.935623821678262
2,4,0.9346539488831664
3,0,0.9313617679421469
3,1,0.9363046975708345
3,2,0.9298754247972713
3,3,0.9325379454419995
3,4,0.9331032891550262
4,0,0.9344658071653139
4,1,0.933294357422144
4,2,0.9381681498271093
4,3,0.9336973998268671
4,4,0.9362554711641473
5,0,0.9267098293357353
5,1,0.9301954199745439
5,2,0.9301744848746447
5,3,0.9302186678872851
5,4,0.9280590907002233
6,0,0.9120585594371663
6,1,0.9248766457322373
6,2,0.9193112387788059
6,3,0.9259168410423613
6,4,0.9265616400010311
7,0,0.911132124825442
7,1,0.9132079603139279
7,2,0.9178509066048854
7,3,0.9091226004977963
7,4,0.9163846074705401
8,0,0.9335304886348231
8,1,0.9280745637219822
8,2,0.930083596693615
8,3,0.9309993293676084
8,4,0.9248418199601168
9,0,0.911600087234248
9,1,0.9124985891983926
9,2,0.9163861814908938
9,3,0.9172252909804378
9,4,0.920189962546677
10,0,0.9255244956838313
10,1,0.9290785967800687
10,2,0.9276660718230181
10,3,0.9300102040049748
10,4,0.9289946625511817
