seed,sample,ranking_score
1,0,0.927556139698066
1,1,0.9295713149552025
1,2,0.9300282250270732
1,3,0.9350809417527685
1,4,0.9300189045405315
2,0,0.9259760455001813
2,1,0.9258676153153798
2,2,0.9261921142168853
2,3,0.9270979634453539
2,4,0.9286096532814185
3,0,0.9223387063913547
3,1,0.9218320147337784
3,2,0.9248700537240961
3,3,0.9216732371811002
3,4,0.9211408094947813
4,0,0.9260311685354252
4,1,0.9296998886280062
4,2,0.9274426428965524
4,3,0.9281586878774056
4,4,0.928497924176857
5,0,0.9217368089591577
5,1,0.9244115570394283
5,2,0.9225560076995168
5,3,0.9255243522539081
5,4,0.9226407869004835
6,0,0.9246927107379379
6,1,0.9223258128600631
6,2,0.9258865974034455
6,3,0.9231798441103558
6,4,0.9240332363788171
7,0,0.9277724351882252
7,1,0.9298358961383335
7,2,0.9245242437971837
7,3,0.924741988599396
7,4,0.9252265765735193
8,0,0.9259309432714992
8,1,0.9259390669466813
8,2,0.926210182890173
8,3,0.9237431663106335
8,4,0.9241982187559428
9,0,0.9257908962006095
9,1,0.9272821414837277
9,2,0.9284700302330955
9,3,0.9254665707279541
9,4,0.927975689836178
10,0,0.9325322185961905
10,1,0.9276444186346777
10,2,0.9282916809541011
10,3,0.9312793325093072
10,4,0.941326074259788
