seed,sample,ranking_score
1,0,0.9123011799397909
1,1,0.9198802667876598
1,2,0.9063921577057101
1,3,0.915161206699581
1,4,0.9135792065942382
2,0,0.9301935687349789
2,1,0.898519432043876
2,2,0.9059259297500947
2,3,0.8975493946973913
2,4,0.8971493616507032
3,0,0.9269967829242587
3,1,0.9071706116157034
3,2,0.8981486820754775
3,3,0.9127579446317208
3,4,0.9413331167696298
4,0,0.9237559250544133
4,1,0.9006534718115563
4,2,0.9120059853912992
4,3,0.9341716598252218
4,4,0.8959855152120196
5,0,0.9198985874410852
5,1,0.9330917288323414
5,2,0.9292306486841448
5,3,0.9027148590123012
5,4,0.941126722549749
6,0,0.8985766688840551
6,1,0.8990333782327393
6,2,0.892955468880014
6,3,0.9314337782933826
6,4,0.9306011421785134
7,0,0.8933388210925252
7,1,0.8963800132413738
7,2,0.8860042500423678
7,3,0.8967774060056944
7,4,0.9187604541805457
8,0,0.8928202686123872
8,1,0.9302086771205098
8,2,0.9323891414377575
8,3,0.9075720599723032
8,4,0.9237931702865344
9,0,0.8922810303282437
9,1,0.8879165633595067
9,2,0.8985277244993503
9,3,0.9302505572468842
9,4,0.8916361432345855
10,0,0.8978019763676727
10,1,0.8993955859059234
10,2,0.886221994833758
10,3,0.8957283780938929
10,4,0.9316516243000134
