file,confidence,rmsd
aces_seed-9_sample-1_model.cif,0.959953142898751,0.13561290496400236
aces_seed-7_sample-3_model.cif,0.9597835239562356,0.13906005520801754
aces_seed-2_sample-2_model.cif,0.9556443614622445,0.13994388096115518
aces_seed-10_sample-4_model.cif,0.9545338903415694,0.14550079302179159
aces_seed-6_sample-3_model.cif,0.9542975328992601,0.12756512288947452
aces_seed-6_sample-2_model.cif,0.9539637697229966,0.13245789051936563
aces_seed-9_sample-4_model.cif,0.9533697452470736,0.1390155433074798
aces_seed-3_sample-3_model.cif,0.9528602156302194,0.13930349371491485
aces_seed-3_sample-2_model.cif,0.9518651287298433,0.12530282834853992
aces_seed-3_sample-4_model.cif,0.951578001505579,0.1288946684552925
aces_seed-3_sample-0_model.cif,0.951548971277796,0.1211578594786366
aces_seed-10_sample-0_model.cif,0.951463473727447,0.14034075530911994
aces_seed-2_sample-3_model.cif,0.9514026142366176,0.12875769394367598
aces_seed-5_sample-1_model.cif,0.9507566659899886,0.12352474009271568
aces_seed-6_sample-0_model.cif,0.9503146069011015,0.12823211875526191
aces_seed-5_sample-2_model.cif,0.9502814175065408,0.12035196942892114
aces_seed-9_sample-0_model.cif,0.950026771266176,0.12885563058954994
aces_seed-2_sample-4_model.cif,0.9497025835744173,0.13813226157253994
aces_seed-5_sample-0_model.cif,0.949181656698141,0.12546703037267914
aces_seed-6_sample-1_model.cif,0.9489519103166557,0.13554556790952088
aces_seed-5_sample-4_model.cif,0.9488645967502097,0.12910365416595507
aces_seed-7_sample-0_model.cif,0.9482428381950089,0.1274049640057927
aces_seed-2_sample-1_model.cif,0.9481824930198506,0.13646205410648382
aces_seed-3_sample-1_model.cif,0.9480341525950917,0.14418684777650856
aces_seed-10_sample-2_model.cif,0.9478621406155374,0.1362458719208903
aces_seed-7_sample-1_model.cif,0.9476517349219272,0.12880176826773435
aces_seed-10_sample-1_model.cif,0.947372435642794,0.1450714469349661
aces_seed-9_sample-2_model.cif,0.9469031920657672,0.13392047271599386
aces_seed-6_sample-4_model.cif,0.9463451504276745,0.13574997448361206
aces_seed-7_sample-2_model.cif,0.9461065686932658,0.14026096977666752
aces_seed-9_sample-3_model.cif,0.9458738093874248,0.1405938136446738
aces_seed-10_sample-3_model.cif,0.9423288969547542,0.13664171185148433
aces_seed-5_sample-3_model.cif,0.9413973535653726,0.13380849238977555
aces_seed-7_sample-4_model.cif,0.9404847841343539,0.14319467026409155
aces_seed-4_sample-1_model.cif,0.9390196037075774,0.1484583556229814
aces_seed-2_sample-0_model.cif,0.9389681084897525,0.13715464273003977
aces_seed-8_sample-4_model.cif,0.9354166577570817,0.14658769856302617
aces_seed-1_sample-2_model.cif,0.9341308726741958,0.15226435438691518
aces_seed-4_sample-3_model.cif,0.9315573085546951,0.1444441519180587
aces_seed-8_sample-1_model.cif,0.9314056746335254,0.1514551942131914
aces_seed-8_sample-3_model.cif,0.9303981184786921,0.16678900778853967
aces_seed-8_sample-2_model.cif,0.9299482365054267,0.15200451066509335
aces_seed-1_sample-1_model.cif,0.929372045526649,0.150294531937353
aces_seed-8_sample-0_model.cif,0.9292225001142205,0.149545938728239
aces_seed-4_sample-4_model.cif,0.9289590415924267,0.14197586041750118
aces_seed-1_sample-4_model.cif,0.9286455686974844,0.1562318340204877
aces_seed-4_sample-2_model.cif,0.9281084986048901,0.1530724397738728
aces_seed-4_sample-0_model.cif,0.9268068045320035,0.15171495462148807
aces_seed-1_sample-0_model.cif,0.9254454180485602,0.15287275779068105
aces_seed-1_sample-3_model.cif,0.9061496862285365,2.331805561151559
