seed,sample,ranking_score
1,0,0.9365272561012683
1,1,0.9327114798854781
1,2,0.9342821985753065
1,3,0.9333125248501047
1,4,0.9345824201389943
2,0,0.9385402336934234
2,1,0.9368885678999364
2,2,0.9375199772833526
2,3,0.9383919814316989
2,4,0.9371302283362744
3,0,0.9391916849954768
3,1,0.9369757290831755
3,2,0.9371098822286734
3,3,0.9380719167760254
3,4,0.9356116049455819
4,0,0.9355212396313788
4,1,0.9367664710221854
4,2,0.9393827398864016
4,3,0.9370818862163117
4,4,0.9378681750047414
5,0,0.9353836523922896
5,1,0.9362605347592409
5,2,0.9340801244761396
5,3,0.938847443039933
5,4,0.9350737100474029
6,0,0.9365861625417667
6,1,0.9365602800738817
6,2,0.936700393562372
6,3,0.9358853536161629
6,4,0.9355986556579825
7,0,0.9402536399746275
7,1,0.9354021533631107
7,2,0.9387057674448758
7,3,0.9372431128974311
7,4,0.9363818481569053
8,0,0.9307657422413156
8,1,0.9318287514502699
8,2,0.936197570452196
8,3,0.9346131531686492
8,4,0.9346202415939192
9,0,0.9363800757963255
9,1,0.9356911215653796
9,2,0.9355673912983106
9,3,0.937419813279152
9,4,0.937698362511171
10,0,0.9319979162837244
10,1,0.9356054234129546
10,2,0.9318800628035939
10,3,0.9340602951536334
10,4,0.93685604127022
