seed,sample,ranking_score
1,0,0.9336838658286576
1,1,0.9278477614386811
1,2,0.9286330470549862
1,3,0.9307556166354021
1,4,0.9331680261418396
2,0,0.9353585470041249
2,1,0.9332862341115349
2,2,0.9322727690008239
2,3,0.9358633483305401
2,4,0.9345562637860764
3,0,0.9310426671022843
3,1,0.9361490842860346
3,2,0.9294925482865828
3,3,0.9322391295146747
3,4,0.932571048982979
4,0,0.9346221573698852
4,1,0.9334377817481443
4,2,0.9398581063358653
4,3,0.9335229630513926
4,4,0.9363119294478351
5,0,0.9273352948783632
5,1,0.9301088486601718
5,2,0.9299770111331758
5,3,0.9303235052742834
5,4,0.928290566942862
6,0,0.9107355917066728
6,1,0.9228739664247319
6,2,0.9197113736615437
6,3,0.9268062834064345
6,4,0.9272330332913272
7,0,0.9259435807936877
7,1,0.9257467617482198
7,2,0.9307297645346806
7,3,0.9260424456808461
7,4,0.9327046195153883
8,0,0.9331700249225018
8,1,0.9273241130087828
8,2,0.9296110951621557
8,3,0.9303821926953044
8,4,0.9245806244213184
9,0,0.9116155448200755
9,1,0.9129305482999783
9,2,0.916973014130179
9,3,0.9175355407215751
9,4,0.9203400530790031
10,0,0.9261717301035753
10,1,0.9297030700199465
10,2,0.9264286100368578
10,3,0.9307571742272337
10,4,0.929492180801563
